feature,feature_value_scaled,shap_value,fold,held_patient
CCC_Sender_HLA-B_to_KIR3DL2,0.4160035489812473,-0.043069707038258666,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.21019027566081144,0.00926103135900604,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.35323787536402634,0.011250613486992205,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.4232941781843811,-0.03878780947705903,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2762641502081594,0.009274049382225483,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.3831953738224198,-0.03774455349420796,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.1705500741775736,-0.01782194829778815,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.44759643921612485,-0.041711833551422314,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.2944919491841923,-0.044415357849195314,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.33028903552951006,0.00877086372977891,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.23777736128980995,0.006774703849532848,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.29482032530139674,0.009045657480541409,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2745526452196986,0.008836932176543452,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.25730088314710464,0.008287435516630717,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.25066552960362776,0.009049838967291205,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.24933852764387746,0.008882701184918362,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.22346083542859715,0.008993017771321398,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.4487676282939626,0.009724192157514125,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.29206167397462857,-0.04529821279465472,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2082248906393451,0.007823331857128382,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.2531779581110598,-0.03827633840725867,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.24808626560873734,0.006988624944456731,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3156914246955847,0.008800948544568369,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.32431730573188167,0.01267044580754284,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.30706554365928773,0.009164872058725364,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.22943261433261486,0.006807223282135382,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3462137956423537,0.010521582620909548,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.30441144152700844,0.00871150726669884,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.38562564903198354,-0.041329535761178565,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-1.0336300290946652,0.016969780238297226,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.43909072151459855,-0.04189231417991459,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.24467214219675482,-0.038068675008510126,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3477397275854126,0.0072621889311263,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.375904744619286,-0.03935317706659788,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2735150763188525,0.008372478803905946,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.19929047415868179,0.00760669346744069,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.23365370134946029,0.008877529011897443,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.21350795243254989,0.00938272780194138,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.35403256237154856,-0.041292036048517396,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.33216047833658985,-0.040272355337464864,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.27123496844796013,0.008553216040087462,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.335368944189921,0.00808246269114375,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3800537451480825,0.008654479131349901,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.23739496983584202,0.008311706405311021,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2563334381702686,0.007482329434394092,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3170184757617243,0.008042899465959343,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.246020850872139,0.007513993109792864,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.18691978897596895,0.009342319946517902,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3137007989899859,0.008434700138228803,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.3746895579081148,-0.03564694929573218,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.27488961326350597,0.005954193774329505,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2208067332963179,0.008847254361301437,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2413761721406503,0.00950450255040804,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2685808663156809,0.007667389036953424,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2878232049874843,0.007770215814188259,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3436161167514523,0.00871972931113379,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.3807651968256348,-0.03815424728355218,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.2543931448222311,-0.03883699934482554,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.18148606708866358,-0.03695653184534619,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2559737829745756,0.008066992105598825,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.38927091452716106,-0.04389925481475365,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,0.2179396059554473,-0.04023689263455278,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.21372303841795884,0.006486327047766338,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.3190090523609338,0.008361585797941799,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.20203954804798868,0.008864618926035335,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.1896687646524971,0.007073986093144614,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.22810551416008587,0.007700412690393531,1,P1
CCC_Sender_HLA-B_to_KIR3DL2,-0.2254514120278066,0.008535171433301564,1,P1
