feature,feature_value_scaled,shap_value,fold,held_patient
TXN,-0.6679657697677612,0.002880597487092018,1,P1
TXN,-0.6679657697677612,0.008016865700483322,1,P1
TXN,-0.6679657697677612,0.0031627239659428596,1,P1
TXN,-0.6679657697677612,0.004907732363790274,1,P1
TXN,-0.6679657697677612,0.007006342522799969,1,P1
TXN,-0.6679657697677612,0.004000065848231316,1,P1
TXN,-0.6679657697677612,0.004173105116933584,1,P1
TXN,-0.6679657697677612,0.00634756637737155,1,P1
TXN,-0.6679657697677612,0.002824121853336692,1,P1
GBP1,1.3537437915802002,-0.01709580421447754,1,P1
GBP1,-0.622166097164154,0.005593692883849144,1,P1
GBP1,-0.622166097164154,0.009151258505880833,1,P1
GBP1,-0.622166097164154,0.004598183091729879,1,P1
GBP1,1.8088692426681519,-0.04706783592700958,1,P1
GBP1,1.1428321599960327,-0.025231443345546722,1,P1
GBP1,-0.622166097164154,0.0068830158561468124,1,P1
GBP1,-0.622166097164154,0.005331649444997311,1,P1
GBP1,-0.622166097164154,0.005273811519145966,1,P1
GBP1,-0.622166097164154,0.005522002466022968,1,P1
GBP1,1.8255200386047363,-0.02160952426493168,1,P1
GBP1,-0.622166097164154,0.006909035611897707,1,P1
GBP1,-0.622166097164154,0.01374896802008152,1,P1
GBP1,-0.622166097164154,0.01738734357059002,1,P1
GBP1,-0.622166097164154,0.0056172627955675125,1,P1
GBP1,-0.622166097164154,0.0078108664602041245,1,P1
GBP1,-0.622166097164154,0.0059650493785738945,1,P1
GBP1,-0.622166097164154,0.005042259115725756,1,P1
GBP1,1.8976740837097168,-0.06896377354860306,1,P1
GBP1,-0.622166097164154,0.010049005039036274,1,P1
GBP1,-0.622166097164154,0.010418868623673916,1,P1
GBP1,-0.622166097164154,0.010870538651943207,1,P1
GBP1,-0.622166097164154,0.008427574299275875,1,P1
GBP1,-0.622166097164154,0.0055393073707818985,1,P1
GBP1,-0.622166097164154,0.012989161536097527,1,P1
GBP1,-0.622166097164154,0.013035634532570839,1,P1
GBP1,-0.622166097164154,0.005161985754966736,1,P1
GBP1,-0.622166097164154,0.005031558685004711,1,P1
GBP1,-0.622166097164154,0.0064039528369903564,1,P1
GBP1,1.503602147102356,-0.01607692427933216,1,P1
GBP1,-0.622166097164154,0.005632790736854076,1,P1
GBP1,-0.622166097164154,0.009261094033718109,1,P1
GBP1,-0.622166097164154,0.0066682444885373116,1,P1
GBP1,1.2371872663497925,-0.045216791331768036,1,P1
GBP1,-0.622166097164154,0.0033521358855068684,1,P1
GBP1,-0.622166097164154,0.00707557238638401,1,P1
GBP1,-0.622166097164154,0.00634128088131547,1,P1
GBP1,-0.622166097164154,0.004596163053065538,1,P1
GBP1,0.5683751106262207,-0.02784610353410244,1,P1
GBP1,-0.622166097164154,0.013699361123144627,1,P1
GBP1,-0.622166097164154,0.00617713388055563,1,P1
GBP1,2.014230489730835,-0.016270095482468605,1,P1
GBP1,0.9319203495979309,-0.061562228947877884,1,P1
GBP1,1.6340343952178955,-0.06876850128173828,1,P1
GBP1,-0.622166097164154,0.01769581064581871,1,P1
GBP1,-0.622166097164154,0.012205581180751324,1,P1
GBP1,-0.622166097164154,0.005688944831490517,1,P1
GBP1,0.7432098984718323,-0.01992214471101761,1,P1
GBP1,-0.622166097164154,0.005196337588131428,1,P1
GBP1,-0.622166097164154,0.0131056047976017,1,P1
GBP1,1.7977685928344727,-0.03755979984998703,1,P1
GBP1,-0.622166097164154,0.012696051970124245,1,P1
GBP1,0.9763228893280029,-0.015860427170991898,1,P1
GBP1,-0.622166097164154,0.005574667826294899,1,P1
GBP1,-0.622166097164154,0.005774664226919413,1,P1
GBP1,1.803318738937378,-0.045152440667152405,1,P1
GBP1,-0.622166097164154,0.003950951155275106,1,P1
GBP1,-0.622166097164154,0.010470643639564514,1,P1
GBP1,-0.622166097164154,0.004229623358696699,1,P1
GBP1,-0.622166097164154,0.0052755726501345634,1,P1
GBP1,-0.622166097164154,0.013138702139258385,1,P1
GBP1,-0.622166097164154,0.005441402550786734,1,P1
GBP1,-0.622166097164154,0.006740793585777283,1,P1
GBP1,2.0031299591064453,-0.020376378670334816,1,P1
GBP1,-0.622166097164154,0.014756351709365845,1,P1
GBP1,1.65068519115448,-0.019519025459885597,1,P1
GBP1,1.7089635133743286,-0.06164328381419182,1,P1
GBP1,-0.622166097164154,0.004767961334437132,1,P1
GBP1,1.1317315101623535,-0.03022383339703083,1,P1
GBP1,-0.622166097164154,0.00535464845597744,1,P1
GBP1,-0.622166097164154,0.01326014380902052,1,P1
GBP1,-0.622166097164154,0.007242706138640642,1,P1
GBP1,-0.622166097164154,0.004033260978758335,1,P1
GBP1,-0.622166097164154,0.01770099811255932,1,P1
